qb_orientation,result_0.0,result_1.0,result_2.0,result_3.0,result_4.0
273.39,1,0,0,0,0
204.64,0,0,0,0,0
90.06,0,0,0,0,1
105.31,0,1,0,0,0
250.78,1,0,0,0,0
282.77,0,1,0,0,0
326.52,0,0,0,1,0
290.26,0,0,0,0,1
317.32,0,0,0,1,0
309.04,0,0,0,0,0
323.15,0,0,0,0,1
290.87,0,0,1,0,0
297.07,1,0,0,0,0
87.32,0,0,0,1,0
112.36,0,0,1,0,0
126.02,0,1,0,0,0
250.45,0,1,0,0,0
317.35,0,0,1,0,0
268.23,0,0,1,0,0
313.63,0,0,0,0,0
184.46,1,0,0,0,0
134.51,0,0,0,0,0
201.58,1,0,0,0,0
352.36,0,0,0,1,0
123.33,0,0,1,0,0
152.54,0,0,1,0,0
266.05,0,0,1,0,0
1.87,0,0,0,1,0
270.59,0,1,0,0,0
164.34,0,1,0,0,0
254.91,0,1,0,0,0
271.12,0,0,0,1,0
265.98,1,0,0,0,0
200.72,0,1,0,0,0
347.25,0,0,0,0,1
98.62,0,0,1,0,0
324.3,0,0,0,0,1
343.91,0,0,0,0,1
256.16,1,0,0,0,0
312.78,0,0,0,1,0
318.14,0,0,0,0,1
275.56,0,0,1,0,0
228.17,1,0,0,0,0
11.52,0,0,1,0,0
282.49,0,0,1,0,0
303.22,0,1,0,0,0
312.03,0,0,1,0,0
308.78,0,0,0,0,1
249.1,1,0,0,0,0
277.58,0,1,0,0,0
311.56,0,0,0,1,0
320.18,0,0,1,0,0
167.33,1,0,0,0,0
340.51,0,0,0,1,0
324.16,0,0,0,1,0
81.64,0,0,0,0,1
348.67,0,0,0,1,0
354.58,0,0,0,1,0
235.07,0,1,0,0,0
20.73,0,0,1,0,0
109.02,0,0,1,0,0
313.1,0,0,0,1,0
348.3,0,0,0,1,0
331.06,0,0,0,0,1
334.54,0,0,0,1,0
20.42,0,0,0,0,0
139.2,0,1,0,0,0
314.43,0,1,0,0,0
133.12,0,1,0,0,0
160.28,0,0,0,0,0
176.52,0,1,0,0,0
337.78,0,0,0,0,1
297.8,0,0,1,0,0
352.36,0,0,0,1,0
312.84,0,0,0,0,1
243.66,0,0,1,0,0
272.51,0,1,0,0,0
79.57,0,0,0,1,0
93.12,0,0,0,1,0
34.25,0,1,0,0,0
141.58,0,0,1,0,0
67.38,0,0,0,0,0
205.69,0,0,1,0,0
227.87,0,0,0,0,0
338.23,0,0,0,0,1
326.2,0,0,1,0,0
326.62,0,0,0,1,0
318.11,0,0,0,0,0
48.84,0,0,0,0,1
170.86,0,1,0,0,0
344.37,0,0,0,1,0
310.32,0,0,1,0,0
336.18,0,0,0,1,0
302.79,0,0,0,1,0
140.75,0,0,1,0,0
138.29,1,0,0,0,0
227.83,1,0,0,0,0
104.12,1,0,0,0,0
357.2,0,0,0,0,1
119.51,0,0,1,0,0
267.92,0,0,0,1,0
216.84,0,1,0,0,0
275.78,0,0,1,0,0
100.94,0,0,0,0,1
349.11,0,0,0,1,0
128.14,1,0,0,0,0
127.18,0,0,0,1,0
309.61,0,0,0,1,0
250.05,0,0,1,0,0
131.51,0,1,0,0,0
132.04,1,0,0,0,0
91.52,0,0,1,0,0
73.43,0,0,1,0,0
313.61,0,0,0,0,1
187.06,1,0,0,0,0
342.37,0,0,1,0,0
119.19,0,0,1,0,0
34.88,0,0,1,0,0
52.69,0,0,0,0,1
325.58,0,0,0,1,0
27.99,0,0,0,0,1
65.11,0,0,0,1,0
73.59,0,0,1,0,0
150.68,0,1,0,0,0
112.26,1,0,0,0,0
299.29,0,0,0,0,1
223.22,1,0,0,0,0
277.03,0,0,0,1,0
218.43,1,0,0,0,0
316.85,0,0,0,1,0
305.14,0,1,0,0,0
323.2,0,0,1,0,0
258.09,0,1,0,0,0
333.61,0,0,1,0,0
301.2,0,0,1,0,0
247.32,1,0,0,0,0
313.41,0,0,0,1,0
274.35,1,0,0,0,0
213.13,1,0,0,0,0
20.52,0,0,1,0,0
295.07,0,0,0,1,0
223.02,0,0,1,0,0
328.13,0,0,1,0,0
328.56,0,1,0,0,0
239.69,0,1,0,0,0
80.5,0,0,1,0,0
78.19,0,0,0,0,1
89.78,0,0,0,1,0
273.5,0,1,0,0,0
136.77,1,0,0,0,0
134.77,0,1,0,0,0
198.23,1,0,0,0,0
246.39,0,1,0,0,0
141.27,0,0,1,0,0
17.34,0,0,0,0,1
62.11,0,0,1,0,0
288.02,0,0,1,0,0
313.63,0,1,0,0,0
282.55,0,1,0,0,0
316.25,0,0,0,1,0
101.6,0,0,1,0,0
100.4,0,0,0,0,1
99.58,0,1,0,0,0
21.11,0,0,0,0,1
85.44,0,0,1,0,0
188.56,0,0,1,0,0
61.46,0,0,1,0,0
48.79,0,0,0,0,1
75.2,0,1,0,0,0
199.7,1,0,0,0,0
184.03,1,0,0,0,0
145.54,0,1,0,0,0
106.01,1,0,0,0,0
139.94,0,1,0,0,0
133.56,0,0,1,0,0
292.89,0,0,0,0,1
271.3,0,0,0,1,0
67.32,0,0,1,0,0
117.08,0,0,0,1,0
52.73,0,0,1,0,0
100.91,0,0,1,0,0
112.71,1,0,0,0,0
95.43,0,0,0,0,1
178.78,1,0,0,0,0
133.6,0,1,0,0,0
325.07,0,0,0,1,0
327.87,0,0,0,1,0
102.61,0,0,0,0,1
231.4,1,0,0,0,0
266.62,0,1,0,0,0
15.28,0,0,0,0,0
289.11,1,0,0,0,0
231.99,1,0,0,0,0
6.22,0,0,1,0,0
60.88,1,0,0,0,0
185.55,0,1,0,0,0
174.99,0,1,0,0,0
333.35,0,0,0,1,0
137.29,0,0,1,0,0
314.56,0,0,1,0,0
220.98,1,0,0,0,0
81.23,0,1,0,0,0
169.07,0,1,0,0,0
2.69,0,0,0,1,0
321.35,0,1,0,0,0
286.57,0,0,1,0,0
125.04,0,1,0,0,0
102.16,0,0,0,1,0
335.45,0,0,0,0,1
115.34,0,1,0,0,0
285.88,0,0,0,1,0
334.26,0,0,0,0,0
352.46,0,0,0,0,1
308.88,0,0,0,1,0
175.83,1,0,0,0,0
112.08,0,1,0,0,0
214.03,1,0,0,0,0
220.14,0,1,0,0,0
307.33,0,0,0,0,1
212.53,0,0,1,0,0
231.32,0,1,0,0,0
60.06,0,0,0,1,0
94.23,0,0,1,0,0
127.08,0,1,0,0,0
122.28,0,1,0,0,0
289.16,0,0,1,0,0
174.71,1,0,0,0,0
235.23,1,0,0,0,0
303.25,0,0,1,0,0
233.32,0,1,0,0,0
193.81,1,0,0,0,0
232.58,0,0,1,0,0
99.25,0,0,1,0,0
96.59,0,0,0,1,0
172.37,0,1,0,0,0
263.6,0,1,0,0,0
123.58,1,0,0,0,0
141.2,0,1,0,0,0
45.17,0,0,1,0,0
338.31,0,0,0,1,0
222.21,1,0,0,0,0
340.69,0,0,0,1,0
335.65,0,1,0,0,0
254.51,1,0,0,0,0
279.33,0,0,1,0,0
72.26,0,1,0,0,0
107.67,1,0,0,0,0
106.31,0,0,1,0,0
102.62,0,0,1,0,0
107.51,0,1,0,0,0
70.86,0,0,0,0,0
132.93,1,0,0,0,0
296.89,0,0,1,0,0
288.35,0,1,0,0,0
311.29,0,0,0,0,0
227.53,1,0,0,0,0
351.66,0,0,0,0,1
349.57,0,0,0,1,0
249.68,1,0,0,0,0
243.04,0,0,1,0,0
224.44,0,0,1,0,0
317.0,0,0,0,0,1
203.32,1,0,0,0,0
92.49,0,0,0,1,0
92.38,0,0,0,1,0
68.82,0,0,0,1,0
64.0,0,0,0,1,0
253.67,0,1,0,0,0
271.7,0,1,0,0,0
253.93,0,1,0,0,0
304.87,0,0,0,0,1
243.75,0,0,1,0,0
125.26,0,0,1,0,0
155.05,0,1,0,0,0
103.0,0,1,0,0,0
19.0,0,0,0,0,0
238.08,0,1,0,0,0
335.58,0,0,0,1,0
333.04,0,0,1,0,0
309.41,0,0,1,0,0
235.26,1,0,0,0,0
320.35,0,0,1,0,0
30.14,0,0,1,0,0
104.83,0,1,0,0,0
342.28,0,0,0,1,0
134.35,0,0,1,0,0
332.83,0,0,1,0,0
219.32,1,0,0,0,0
282.79,0,0,0,1,0
206.18,1,0,0,0,0
302.97,0,0,0,0,1
162.68,0,0,0,0,1
121.25,0,0,1,0,0
29.78,0,1,0,0,0
107.81,0,0,1,0,0
169.06,0,0,0,0,1
145.4,0,1,0,0,0
139.19,1,0,0,0,0
165.53,0,0,0,0,1
149.52,0,0,1,0,0
172.82,0,0,0,0,0
355.65,0,1,0,0,0
246.14,1,0,0,0,0
284.58,0,0,0,1,0
328.46,0,0,0,1,0
105.83,0,0,0,0,0
118.59,0,0,1,0,0
103.95,0,0,0,1,0
122.18,1,0,0,0,0
29.6,0,0,0,1,0
159.34,0,1,0,0,0
147.48,0,1,0,0,0
107.7,1,0,0,0,0
145.49,0,1,0,0,0
141.81,0,0,1,0,0
34.49,0,0,0,1,0
117.17,0,0,1,0,0
136.23,0,0,1,0,0
78.29,0,0,0,0,0
114.04,0,1,0,0,0
162.56,0,0,0,0,0
238.96,0,1,0,0,0
348.88,0,0,0,1,0
266.6,1,0,0,0,0
311.9,0,0,0,0,1
47.41,0,0,1,0,0
36.24,0,0,1,0,0
153.75,0,0,1,0,0
88.77,0,0,0,0,1
122.89,1,0,0,0,0
216.93,0,0,0,1,0
322.55,0,0,0,1,0
266.06,0,0,1,0,0
325.37,0,0,1,0,0
332.38,0,0,0,1,0
66.74,0,0,0,1,0
119.54,0,0,1,0,0
39.17,0,0,0,0,1
149.78,0,1,0,0,0
157.85,1,0,0,0,0
344.22,0,0,0,1,0
241.92,0,0,0,0,0
239.93,1,0,0,0,0
93.72,0,0,0,1,0
167.3,1,0,0,0,0
68.17,0,0,0,0,1
34.14,0,0,1,0,0
313.49,0,0,0,1,0
202.91,1,0,0,0,0
9.13,0,0,0,0,0
318.09,0,0,0,1,0
325.89,0,0,0,1,0
334.3,0,0,0,1,0
46.58,0,0,0,0,1
115.99,1,0,0,0,0
219.56,1,0,0,0,0
46.83,0,0,0,1,0
51.72,0,0,0,0,1
26.75,0,0,0,0,1
249.87,0,1,0,0,0
225.24,1,0,0,0,0
260.38,0,1,0,0,0
313.71,0,0,0,0,1
231.7,0,1,0,0,0
259.11,1,0,0,0,0
219.4,1,0,0,0,0
333.36,0,0,0,1,0
57.76,0,0,0,0,1
80.87,0,0,0,1,0
57.89,0,0,0,1,0
158.54,1,0,0,0,0
186.84,1,0,0,0,0
295.72,0,1,0,0,0
244.73,0,1,0,0,0
139.87,0,0,0,0,0
43.46,0,0,0,1,0
165.4,0,1,0,0,0
21.0,0,0,0,0,1
158.77,1,0,0,0,0
215.56,0,1,0,0,0
347.22,0,0,0,0,1
229.34,0,1,0,0,0
290.48,0,0,1,0,0
300.11,0,0,0,1,0
203.45,1,0,0,0,0
333.15,0,0,0,1,0
327.69,0,0,0,0,1
307.03,0,1,0,0,0
235.13,0,1,0,0,0
245.42,0,0,1,0,0
171.77,0,1,0,0,0
233.13,0,1,0,0,0
342.4,0,0,0,0,1
297.44,0,0,1,0,0
277.97,0,1,0,0,0
172.46,0,1,0,0,0
108.62,0,0,0,1,0
269.32,0,1,0,0,0
288.99,0,0,0,1,0
145.45,0,0,1,0,0
133.3,0,0,1,0,0
144.29,0,0,1,0,0
109.84,0,0,1,0,0
74.89,0,0,0,0,1
54.01,0,0,1,0,0
234.72,0,1,0,0,0
283.71,0,1,0,0,0
347.98,0,0,1,0,0
303.35,0,0,0,0,1
194.75,0,1,0,0,0
161.76,1,0,0,0,0
19.37,1,0,0,0,0
115.1,0,0,1,0,0
274.01,0,0,1,0,0
285.45,0,1,0,0,0
129.04,1,0,0,0,0
57.09,0,0,1,0,0
78.67,0,0,0,1,0
215.77,0,1,0,0,0
241.05,1,0,0,0,0
234.67,1,0,0,0,0
252.62,0,0,1,0,0
265.86,1,0,0,0,0
39.33,0,0,0,1,0
92.57,0,0,0,1,0
108.98,0,1,0,0,0
137.03,0,1,0,0,0
134.76,1,0,0,0,0
30.62,0,0,0,0,1
139.87,0,0,0,1,0
153.53,0,0,0,0,0
144.86,1,0,0,0,0
7.85,0,1,0,0,0
194.98,0,0,0,1,0
178.2,0,0,1,0,0
297.12,0,0,1,0,0
261.55,0,1,0,0,0
169.79,1,0,0,0,0
132.87,1,0,0,0,0
283.79,0,0,1,0,0
352.13,0,0,0,0,1
36.46,0,0,0,1,0
286.25,0,0,0,1,0
3.12,0,0,0,0,1
280.19,1,0,0,0,0
338.21,0,0,0,0,1
89.73,0,0,0,1,0
9.09,0,0,1,0,0
276.08,1,0,0,0,0
323.56,0,0,0,0,1
228.97,1,0,0,0,0
105.06,0,0,0,1,0
83.61,0,0,0,0,1
134.58,1,0,0,0,0
166.73,0,0,1,0,0
156.73,1,0,0,0,0
165.11,0,1,0,0,0
122.8,0,1,0,0,0
60.28,0,0,0,1,0
40.85,0,0,0,1,0
52.98,0,0,0,0,1
157.26,1,0,0,0,0
152.88,1,0,0,0,0
170.8,1,0,0,0,0
337.67,0,0,0,1,0
245.31,1,0,0,0,0
93.81,0,0,0,1,0
351.06,0,0,0,1,0
239.72,1,0,0,0,0
274.62,0,0,1,0,0
300.61,0,0,0,0,1
308.44,0,0,1,0,0
279.81,0,0,0,0,0
84.8,0,0,0,0,1
137.48,0,0,1,0,0
49.24,0,0,0,0,0
135.48,0,0,0,1,0
75.63,0,0,0,0,1
144.02,1,0,0,0,0
173.85,0,1,0,0,0
75.47,0,0,0,1,0
282.24,0,1,0,0,0
256.19,0,1,0,0,0
352.95,0,0,0,0,0
304.02,0,0,0,1,0
294.23,0,0,1,0,0
284.59,0,0,1,0,0
304.82,0,1,0,0,0
301.88,0,0,1,0,0
321.6,0,0,0,1,0
263.8,0,1,0,0,0
154.88,1,0,0,0,0
56.1,0,0,1,0,0
48.17,0,0,0,0,1
129.24,0,0,1,0,0
332.32,0,1,0,0,0
54.37,0,0,0,0,1
151.86,0,0,1,0,0
163.54,1,0,0,0,0
161.46,0,1,0,0,0
270.4,1,0,0,0,0
290.57,0,0,1,0,0
299.62,0,1,0,0,0
322.96,0,1,0,0,0
77.52,0,0,0,1,0
170.08,1,0,0,0,0
83.81,0,0,0,1,0
126.92,0,0,1,0,0
329.4,0,0,1,0,0
312.36,0,0,0,0,0
167.27,0,1,0,0,0
17.7,0,0,0,0,0
322.33,0,0,0,0,0
141.84,0,1,0,0,0
130.03,1,0,0,0,0
172.4,0,0,0,0,0
113.93,0,0,1,0,0
291.08,1,0,0,0,0
93.44,0,1,0,0,0
97.05,0,1,0,0,0
152.0,0,0,1,0,0
122.19,0,0,0,0,0
187.69,0,0,0,0,0
118.42,0,0,1,0,0
321.21,0,0,0,0,1
229.48,0,0,1,0,0
96.41,0,0,1,0,0
90.1,0,0,0,1,0
107.33,0,1,0,0,0
129.69,0,0,0,0,0
131.24,1,0,0,0,0
101.55,0,0,0,0,1
140.5,1,0,0,0,0
163.23,1,0,0,0,0
71.77,0,0,0,0,1
190.41,1,0,0,0,0
40.79,0,0,1,0,0
184.03,1,0,0,0,0
102.02,0,1,0,0,0
335.82,0,0,0,1,0
210.87,1,0,0,0,0
197.58,1,0,0,0,0
336.7,0,0,0,0,1
337.09,0,0,0,0,1
293.1,0,0,1,0,0
332.29,0,0,1,0,0
203.79,1,0,0,0,0
170.03,1,0,0,0,0
121.61,1,0,0,0,0
36.66,0,0,0,0,1
173.74,1,0,0,0,0
325.63,0,0,0,0,1
320.39,0,0,0,1,0
240.93,0,1,0,0,0
244.13,0,1,0,0,0
329.21,0,0,1,0,0
194.37,0,1,0,0,0
24.13,0,1,0,0,0
6.95,0,0,0,1,0
228.49,1,0,0,0,0
162.41,1,0,0,0,0
80.13,1,0,0,0,0
107.84,0,0,1,0,0
248.28,1,0,0,0,0
333.49,0,0,0,0,1
325.18,0,0,0,0,1
159.82,0,0,1,0,0
103.59,1,0,0,0,0
28.45,0,0,0,1,0
348.31,0,0,0,0,1
263.94,1,0,0,0,0
280.49,0,0,0,0,1
187.16,0,1,0,0,0
306.31,0,0,0,1,0
343.0,0,0,0,0,1
246.35,1,0,0,0,0
180.64,1,0,0,0,0
338.62,0,0,1,0,0
45.07,0,0,1,0,0
107.8,0,0,0,1,0
63.19,0,0,0,1,0
81.79,0,0,0,1,0
15.46,0,0,0,0,1
27.99,0,0,0,0,1
133.13,1,0,0,0,0
13.82,0,0,0,0,1
309.97,0,1,0,0,0
328.39,0,0,1,0,0
52.6,0,0,0,1,0
140.75,0,1,0,0,0
60.52,0,0,1,0,0
228.78,0,0,1,0,0
322.43,0,0,1,0,0
352.06,0,0,0,1,0
166.89,0,0,1,0,0
4.86,0,0,0,1,0
301.46,0,0,1,0,0
247.56,0,0,1,0,0
152.39,0,1,0,0,0
348.33,0,0,0,1,0
276.53,0,1,0,0,0
51.4,0,0,1,0,0
237.95,0,1,0,0,0
275.89,0,1,0,0,0
319.36,0,0,0,1,0
65.54,0,0,1,0,0
92.99,0,0,0,0,0
51.98,0,0,0,0,0
40.33,0,0,0,1,0
229.08,0,1,0,0,0
311.93,0,0,0,1,0
343.8,0,0,1,0,0
301.7,0,0,1,0,0
323.83,0,1,0,0,0
52.26,0,1,0,0,0
127.63,1,0,0,0,0
115.39,0,0,0,0,1
302.73,0,0,1,0,0
271.36,0,0,1,0,0
316.49,0,1,0,0,0
332.7,0,0,0,1,0
266.69,0,0,1,0,0
141.48,0,0,0,1,0
126.46,0,1,0,0,0
134.87,1,0,0,0,0
318.99,0,0,0,1,0
245.16,1,0,0,0,0
324.24,0,0,0,1,0
161.44,0,0,1,0,0
130.25,0,0,1,0,0
343.86,0,0,0,0,1
253.98,1,0,0,0,0
204.55,1,0,0,0,0
60.9,0,0,0,0,1
327.73,0,0,0,1,0
61.49,0,0,1,0,0
333.23,0,0,0,1,0
6.38,0,0,0,0,1
329.13,0,0,0,0,1
259.84,1,0,0,0,0
243.31,0,0,1,0,0
346.13,0,0,0,1,0
266.43,0,0,1,0,0
230.49,1,0,0,0,0
358.49,0,0,0,0,1
297.66,0,0,0,1,0
322.44,0,0,0,1,0
306.54,0,0,0,0,1
314.49,0,1,0,0,0
97.3,0,1,0,0,0
132.51,0,0,1,0,0
66.56,0,0,1,0,0
115.97,0,0,0,1,0
243.28,0,1,0,0,0
233.4,0,1,0,0,0
281.06,1,0,0,0,0
326.64,0,0,1,0,0
55.16,0,1,0,0,0
195.0,1,0,0,0,0
124.05,1,0,0,0,0
184.64,0,1,0,0,0
192.6,0,1,0,0,0
62.9,0,0,1,0,0
123.1,0,0,1,0,0
121.28,1,0,0,0,0
165.95,1,0,0,0,0
187.29,1,0,0,0,0
64.62,0,1,0,0,0
237.89,0,1,0,0,0
81.5,0,0,0,1,0
95.13,0,0,1,0,0
142.22,1,0,0,0,0
215.67,0,1,0,0,0
231.68,1,0,0,0,0
243.38,1,0,0,0,0
313.21,0,0,1,0,0
239.72,0,0,1,0,0
18.88,0,0,1,0,0
325.03,0,0,0,1,0
280.64,0,0,0,1,0
42.23,0,0,0,1,0
144.36,0,1,0,0,0
80.88,0,0,0,0,1
128.02,0,1,0,0,0
269.28,0,1,0,0,0
172.34,0,0,0,0,0
120.09,0,0,1,0,0
87.73,0,1,0,0,0
198.54,1,0,0,0,0
294.91,1,0,0,0,0
287.34,1,0,0,0,0
282.2,0,1,0,0,0
259.45,1,0,0,0,0
262.58,0,1,0,0,0
293.79,0,0,0,0,1
142.05,0,1,0,0,0
15.23,0,0,1,0,0
100.48,0,0,0,0,1
176.3,0,1,0,0,0
274.18,1,0,0,0,0
275.92,0,0,1,0,0
322.09,0,1,0,0,0
337.3,0,0,0,0,1
262.08,0,0,1,0,0
79.23,0,0,0,0,1
90.45,0,0,1,0,0
337.81,0,0,0,1,0
1.01,0,0,1,0,0
341.91,0,0,1,0,0
333.2,0,0,0,0,1
311.2,0,0,0,0,1
298.05,0,0,1,0,0
112.95,1,0,0,0,0
120.98,1,0,0,0,0
125.89,0,0,1,0,0
331.68,0,0,0,1,0
332.81,0,0,0,0,1
293.03,0,0,0,1,0
68.39,0,0,0,1,0
94.22,0,0,0,1,0
250.31,1,0,0,0,0
311.26,0,0,0,1,0
152.42,1,0,0,0,0
138.09,1,0,0,0,0
234.49,1,0,0,0,0
249.69,0,1,0,0,0
222.54,1,0,0,0,0
261.44,1,0,0,0,0
61.21,0,0,0,0,1
137.54,1,0,0,0,0
55.2,0,0,0,1,0
96.99,0,0,0,0,0
120.42,0,0,0,1,0
328.73,0,0,0,1,0
158.03,1,0,0,0,0
145.39,1,0,0,0,0
93.77,0,0,1,0,0
86.75,0,1,0,0,0
61.1,0,0,0,1,0
313.27,0,0,0,1,0
279.5,0,0,0,0,1
254.63,0,1,0,0,0
207.85,0,1,0,0,0
238.26,1,0,0,0,0
76.6,1,0,0,0,0
162.08,0,0,1,0,0
163.17,1,0,0,0,0
255.61,1,0,0,0,0
271.23,0,1,0,0,0
76.51,0,0,0,1,0
86.35,0,0,0,0,1
100.93,0,0,1,0,0
237.37,1,0,0,0,0
256.35,1,0,0,0,0
227.14,1,0,0,0,0
255.22,1,0,0,0,0
309.11,0,0,0,0,1
119.05,0,0,1,0,0
276.86,0,1,0,0,0
337.21,0,0,0,0,1
127.43,0,0,0,0,1
168.88,1,0,0,0,0
137.29,1,0,0,0,0
117.48,0,0,1,0,0
103.41,0,0,1,0,0
126.96,1,0,0,0,0
114.64,0,1,0,0,0
140.94,1,0,0,0,0
110.14,0,1,0,0,0
162.99,1,0,0,0,0
134.28,1,0,0,0,0
82.62,0,0,0,0,1
102.63,0,0,0,0,1
348.61,0,0,0,0,1
228.53,0,1,0,0,0
9.3,0,0,1,0,0
272.12,0,0,0,1,0
253.95,0,1,0,0,0
73.48,0,0,0,0,1
315.93,0,1,0,0,0
338.68,0,0,0,1,0
336.2,0,0,0,1,0
90.44,0,0,0,1,0
3.32,0,0,0,0,1
84.59,0,0,0,1,0
122.13,0,1,0,0,0
281.73,0,0,1,0,0
332.31,0,0,1,0,0
86.28,0,0,0,0,0
100.01,0,0,1,0,0
231.81,1,0,0,0,0
247.31,0,0,1,0,0
224.68,1,0,0,0,0
70.98,0,0,0,0,1
65.55,0,0,0,1,0
137.24,0,1,0,0,0
224.55,0,0,1,0,0
275.75,0,1,0,0,0
275.34,0,1,0,0,0
306.82,1,0,0,0,0
270.36,1,0,0,0,0
87.74,0,0,0,1,0
276.79,0,1,0,0,0
289.81,0,1,0,0,0
281.34,0,0,1,0,0
54.68,0,0,0,0,0
109.3,0,0,1,0,0
117.41,1,0,0,0,0
83.25,0,0,0,1,0
71.12,0,0,0,0,1
156.65,1,0,0,0,0
76.96,0,0,0,1,0
330.6,0,0,0,1,0
244.55,0,1,0,0,0
306.62,0,0,0,0,1
42.63,0,0,0,1,0
52.37,0,0,0,1,0
164.55,0,0,1,0,0
50.64,0,0,0,1,0
72.58,0,0,0,1,0
171.46,0,0,0,0,0
132.12,0,1,0,0,0
102.84,0,0,1,0,0
176.42,1,0,0,0,0
78.72,0,0,0,0,1
145.77,1,0,0,0,0
64.72,0,0,0,1,0
139.92,0,1,0,0,0
145.28,0,1,0,0,0
39.47,0,0,0,1,0
236.8,0,1,0,0,0
283.95,0,1,0,0,0
341.9,0,0,0,0,1
147.46,0,0,1,0,0
161.11,1,0,0,0,0
356.19,0,0,0,1,0
355.5,0,0,0,0,1
315.76,0,0,1,0,0
153.02,0,0,0,1,0
89.7,0,1,0,0,0
27.77,0,0,0,1,0
160.03,0,1,0,0,0
125.0,0,1,0,0,0
236.47,1,0,0,0,0
277.19,0,1,0,0,0
302.47,0,0,0,0,1
131.48,0,1,0,0,0
117.36,0,1,0,0,0
48.55,0,0,0,1,0
52.04,0,0,0,1,0
69.22,0,0,0,1,0
100.82,0,0,0,0,0
356.38,0,0,0,1,0
299.79,0,0,0,1,0
317.45,0,0,0,0,1
321.87,0,0,0,1,0
101.2,0,0,1,0,0
112.33,0,0,1,0,0
144.58,0,0,0,0,0
27.04,0,0,0,0,0
180.77,0,0,0,1,0
91.95,1,0,0,0,0
345.85,0,0,0,1,0
41.77,0,0,1,0,0
104.92,0,0,1,0,0
33.21,0,0,0,1,0
292.21,0,0,1,0,0
256.72,1,0,0,0,0
279.2,0,0,0,0,1
331.18,0,0,1,0,0
323.67,0,0,0,1,0
141.37,1,0,0,0,0
303.51,1,0,0,0,0
47.13,0,0,0,1,0
45.42,0,0,0,0,1
149.87,0,1,0,0,0
84.04,0,0,0,1,0
143.35,0,0,0,0,0
110.6,0,1,0,0,0
145.67,1,0,0,0,0
139.19,1,0,0,0,0
152.52,0,1,0,0,0
54.54,0,0,0,0,1
104.45,0,0,1,0,0
355.63,0,0,0,0,0
282.37,0,0,1,0,0
297.65,0,0,0,1,0
248.57,0,0,1,0,0
269.91,1,0,0,0,0
338.38,0,0,0,0,1
330.08,0,0,0,0,1
260.2,1,0,0,0,0
327.81,0,0,0,1,0
217.99,0,1,0,0,0
314.25,0,0,0,0,1
340.55,0,0,0,1,0
339.22,0,0,1,0,0
96.04,0,0,0,0,1
74.13,0,0,1,0,0
330.41,0,0,0,1,0
291.92,0,0,0,0,1
153.66,0,1,0,0,0
64.11,0,1,0,0,0
220.26,0,1,0,0,0
310.39,0,0,0,1,0
158.24,1,0,0,0,0
139.96,0,1,0,0,0
223.17,0,0,0,0,0
335.47,0,0,0,1,0
288.13,0,1,0,0,0
48.22,0,0,0,0,1
96.85,0,0,1,0,0
0.05,0,1,0,0,0
167.83,0,1,0,0,0
258.34,1,0,0,0,0
136.02,0,1,0,0,0
317.49,0,0,0,1,0
325.31,0,0,0,0,1
326.67,0,0,0,0,0
269.5,0,1,0,0,0
330.94,0,0,1,0,0
70.12,0,0,1,0,0
127.26,1,0,0,0,0
87.41,0,1,0,0,0
96.03,0,0,1,0,0
111.73,0,1,0,0,0
44.24,0,0,0,0,1
2.25,0,1,0,0,0
334.57,0,0,0,0,1
243.14,0,1,0,0,0
329.9,0,0,0,1,0
33.97,0,0,0,1,0
104.66,0,0,1,0,0
165.44,1,0,0,0,0
299.62,0,0,0,1,0
338.27,0,1,0,0,0
337.14,0,0,0,1,0
237.88,1,0,0,0,0
335.48,0,1,0,0,0
164.37,0,0,1,0,0
223.61,0,0,1,0,0
131.65,1,0,0,0,0
266.77,0,0,1,0,0
280.5,0,0,0,0,1
336.67,0,0,1,0,0
304.32,0,0,0,0,1
304.0,0,0,1,0,0
268.66,0,0,0,1,0
315.85,0,0,1,0,0
235.52,0,1,0,0,0
340.84,0,0,0,0,1
37.32,0,0,0,0,1
348.38,0,0,1,0,0
304.95,0,0,0,1,0
275.84,0,0,0,1,0
215.51,0,1,0,0,0
312.52,0,0,0,1,0
297.71,0,0,0,0,1
281.05,0,0,0,1,0
341.61,0,0,0,1,0
130.13,1,0,0,0,0
154.46,1,0,0,0,0
73.06,0,0,1,0,0
257.88,0,1,0,0,0
124.59,0,0,1,0,0
133.33,0,0,1,0,0
86.73,0,1,0,0,0
49.27,0,0,0,0,1
300.08,0,0,0,0,1
263.12,0,0,1,0,0
176.52,0,1,0,0,0
55.78,0,0,0,1,0
278.75,0,1,0,0,0
256.13,0,1,0,0,0
164.18,0,1,0,0,0
220.44,1,0,0,0,0
320.59,0,1,0,0,0
143.3,1,0,0,0,0
32.63,0,0,0,1,0
108.35,0,1,0,0,0
7.0,0,0,0,1,0
145.02,0,1,0,0,0
42.11,0,0,1,0,0
50.76,0,0,0,1,0
62.34,0,0,1,0,0
263.89,0,0,1,0,0
246.86,0,1,0,0,0
142.35,0,1,0,0,0
31.53,0,0,1,0,0
3.6,0,0,0,0,1
23.0,0,0,0,1,0
86.3,0,0,1,0,0
57.51,0,0,0,0,1
175.58,1,0,0,0,0
124.12,1,0,0,0,0
42.27,0,0,0,1,0
159.03,1,0,0,0,0
